subscription_id,customer_id,plan,mrr,status,auto_renew,start_date
SUB-0799,CUST-0799,Enterprise,799.0,Active,True,2025-10-04
SUB-0800,CUST-0800,Starter,49.0,Canceled,False,2025-03-06
SUB-0801,CUST-0801,Starter,49.0,Active,True,2025-02-02
SUB-0802,CUST-0802,Enterprise,799.0,Active,True,2025-04-29
SUB-0803,CUST-0803,Enterprise,799.0,Canceled,False,2025-06-25
SUB-0804,CUST-0804,Enterprise,799.0,Active,True,2025-08-28
SUB-0805,CUST-0805,Pro,199.0,Active,True,2025-09-25
SUB-0806,CUST-0806,Pro,199.0,Canceled,False,2025-09-26
SUB-0807,CUST-0807,Enterprise,799.0,Canceled,False,2025-05-01
SUB-0808,CUST-0808,Starter,49.0,Canceled,False,2025-04-05
SUB-0809,CUST-0809,Starter,49.0,Active,True,2025-08-12
SUB-0810,CUST-0810,Starter,49.0,Active,True,2025-02-13
SUB-0811,CUST-0811,Pro,199.0,Active,True,2025-02-17
SUB-0812,CUST-0812,Enterprise,799.0,Active,False,2025-08-06
SUB-0813,CUST-0813,Enterprise,799.0,Active,True,2025-03-13
SUB-0814,CUST-0814,Starter,49.0,Active,True,2025-01-30
SUB-0815,CUST-0815,Enterprise,799.0,Canceled,False,2025-01-28
SUB-0816,CUST-0816,Enterprise,799.0,Active,True,2025-07-17
SUB-0817,CUST-0817,Enterprise,799.0,Active,True,2025-08-07
SUB-0818,CUST-0818,Starter,49.0,Active,True,2025-05-30
SUB-0819,CUST-0819,Starter,49.0,Active,True,2025-05-06
SUB-0820,CUST-0820,Starter,49.0,Active,False,2025-09-19
SUB-0821,CUST-0821,Pro,199.0,Active,True,2025-01-14
SUB-0822,CUST-0822,Starter,49.0,Active,True,2025-09-05
SUB-0823,CUST-0823,Starter,49.0,Active,True,2025-08-15
SUB-0824,CUST-0824,Starter,49.0,Active,True,2025-02-03
SUB-0825,CUST-0825,Starter,49.0,Active,False,2025-05-09
SUB-0826,CUST-0826,Enterprise,799.0,Active,True,2025-05-27
SUB-0827,CUST-0827,Starter,49.0,Active,True,2025-07-25
SUB-0828,CUST-0828,Pro,199.0,Active,True,2025-03-27
SUB-0829,CUST-0829,Pro,199.0,Active,True,2025-08-14
SUB-0830,CUST-0830,Enterprise,799.0,Canceled,False,2025-09-02
SUB-0831,CUST-0831,Pro,199.0,Canceled,False,2025-08-20
SUB-0832,CUST-0832,Enterprise,799.0,Active,True,2025-07-02
SUB-0833,CUST-0833,Enterprise,799.0,Active,True,2025-01-27
SUB-0834,CUST-0834,Pro,199.0,Canceled,False,2025-02-15
SUB-0835,CUST-0835,Enterprise,799.0,Active,True,2025-07-15
SUB-0836,CUST-0836,Pro,199.0,Canceled,False,2025-07-02
SUB-0837,CUST-0837,Pro,199.0,Active,True,2025-08-12
SUB-0838,CUST-0838,Enterprise,799.0,Active,True,2025-02-13
SUB-0839,CUST-0839,Enterprise,799.0,Active,True,2025-06-27
SUB-0840,CUST-0840,Enterprise,799.0,Active,True,2025-06-08
SUB-0841,CUST-0841,Pro,199.0,Active,True,2025-05-28
SUB-0842,CUST-0842,Enterprise,799.0,Active,True,2025-05-03
SUB-0843,CUST-0843,Starter,49.0,Active,False,2025-08-05
SUB-0844,CUST-0844,Starter,49.0,Active,True,2025-01-01
SUB-0845,CUST-0845,Starter,49.0,Canceled,False,2025-07-20
SUB-0846,CUST-0846,Pro,199.0,Active,False,2025-05-30
SUB-0847,CUST-0847,Pro,199.0,Active,False,2025-07-24
SUB-0848,CUST-0848,Pro,199.0,Canceled,False,2025-04-10
SUB-0849,CUST-0849,Starter,49.0,Active,True,2025-10-24
SUB-0850,CUST-0850,Starter,49.0,Active,True,2025-10-11
SUB-0851,CUST-0851,Pro,199.0,Active,True,2025-08-09
SUB-0852,CUST-0852,Enterprise,799.0,Active,True,2025-04-10
SUB-0853,CUST-0853,Starter,49.0,Active,False,2025-01-03
SUB-0854,CUST-0854,Starter,49.0,Canceled,False,2025-08-20
SUB-0855,CUST-0855,Pro,199.0,Active,True,2025-06-13
SUB-0856,CUST-0856,Enterprise,799.0,Active,True,2025-10-20
SUB-0857,CUST-0857,Enterprise,799.0,Active,True,2025-07-14
SUB-0858,CUST-0858,Starter,49.0,Active,True,2025-05-01
SUB-0859,CUST-0859,Pro,199.0,Active,False,2025-08-21
SUB-0860,CUST-0860,Pro,199.0,Active,True,2025-01-08
SUB-0861,CUST-0861,Enterprise,799.0,Active,True,2025-06-01
SUB-0862,CUST-0862,Enterprise,799.0,Active,False,2025-01-24
SUB-0863,CUST-0863,Starter,49.0,Active,True,2025-10-01
SUB-0864,CUST-0864,Enterprise,799.0,Canceled,False,2025-07-03
SUB-0865,CUST-0865,Pro,199.0,Active,True,2025-08-19
SUB-0866,CUST-0866,Starter,49.0,Canceled,False,2025-07-18
SUB-0867,CUST-0867,Pro,199.0,Active,True,2025-04-20
SUB-0868,CUST-0868,Pro,199.0,Active,False,2025-05-22
SUB-0869,CUST-0869,Pro,199.0,Active,True,2025-03-22
SUB-0870,CUST-0870,Starter,49.0,Active,True,2025-07-22
SUB-0871,CUST-0871,Enterprise,799.0,Canceled,False,2025-01-29
SUB-0872,CUST-0872,Enterprise,799.0,Active,True,2025-07-24
SUB-0873,CUST-0873,Pro,199.0,Active,True,2025-08-19
SUB-0874,CUST-0874,Enterprise,799.0,Active,True,2025-03-03
SUB-0875,CUST-0875,Enterprise,799.0,Active,True,2025-04-05
SUB-0876,CUST-0876,Starter,49.0,Canceled,False,2025-01-27
SUB-0877,CUST-0877,Starter,49.0,Active,True,2025-10-23
SUB-0878,CUST-0878,Pro,199.0,Active,False,2025-03-04
SUB-0879,CUST-0879,Enterprise,799.0,Canceled,False,2025-08-28
SUB-0880,CUST-0880,Enterprise,799.0,Active,True,2025-06-24
SUB-0881,CUST-0881,Starter,49.0,Active,True,2025-06-20
SUB-0882,CUST-0882,Pro,199.0,Active,True,2025-10-19
SUB-0883,CUST-0883,Pro,199.0,Active,True,2025-10-26
SUB-0884,CUST-0884,Enterprise,799.0,Active,True,2025-05-31
SUB-0885,CUST-0885,Pro,199.0,Active,True,2025-07-21
SUB-0886,CUST-0886,Enterprise,799.0,Active,True,2025-04-15
SUB-0887,CUST-0887,Enterprise,799.0,Active,True,2025-10-06
SUB-0888,CUST-0888,Enterprise,799.0,Active,True,2025-03-22
SUB-0889,CUST-0889,Enterprise,799.0,Active,True,2025-07-29
SUB-0890,CUST-0890,Enterprise,799.0,Active,True,2025-09-09
SUB-0891,CUST-0891,Pro,199.0,Active,True,2025-01-05
SUB-0892,CUST-0892,Pro,199.0,Active,False,2025-04-03
SUB-0893,CUST-0893,Pro,199.0,Active,True,2025-06-05
SUB-0894,CUST-0894,Enterprise,799.0,Active,True,2025-09-08
SUB-0895,CUST-0895,Enterprise,799.0,Canceled,False,2025-10-11
SUB-0896,CUST-0896,Enterprise,799.0,Canceled,False,2025-03-05
SUB-0897,CUST-0897,Pro,199.0,Active,True,2025-06-05
SUB-0898,CUST-0898,Pro,199.0,Active,True,2025-06-08
SUB-0899,CUST-0899,Starter,49.0,Active,True,2025-05-14
SUB-0900,CUST-0900,Starter,49.0,Active,True,2025-08-04
SUB-0901,CUST-0901,Pro,199.0,Active,True,2025-09-11
SUB-0902,CUST-0902,Enterprise,799.0,Canceled,False,2025-03-15
SUB-0903,CUST-0903,Starter,49.0,Active,True,2025-10-01
SUB-0904,CUST-0904,Pro,199.0,Active,True,2025-08-17
SUB-0905,CUST-0905,Starter,49.0,Active,False,2025-02-22
SUB-0906,CUST-0906,Starter,49.0,Active,True,2025-06-09
SUB-0907,CUST-0907,Enterprise,799.0,Active,True,2025-01-06
SUB-0908,CUST-0908,Starter,49.0,Active,True,2025-10-22
SUB-0909,CUST-0909,Pro,199.0,Active,False,2025-08-04
SUB-0910,CUST-0910,Pro,199.0,Active,True,2025-04-30
SUB-0911,CUST-0911,Enterprise,799.0,Active,True,2025-06-28
SUB-0912,CUST-0912,Enterprise,799.0,Active,True,2025-08-29
SUB-0913,CUST-0913,Starter,49.0,Active,True,2025-02-02
SUB-0914,CUST-0914,Starter,49.0,Canceled,False,2025-05-21
SUB-0915,CUST-0915,Enterprise,799.0,Active,True,2025-04-27
SUB-0916,CUST-0916,Pro,199.0,Active,True,2025-09-02
SUB-0917,CUST-0917,Pro,199.0,Active,True,2025-01-10
SUB-0918,CUST-0918,Starter,49.0,Active,True,2025-03-30
SUB-0919,CUST-0919,Starter,49.0,Active,True,2025-08-24
SUB-0920,CUST-0920,Pro,199.0,Active,True,2025-05-03
SUB-0921,CUST-0921,Starter,49.0,Active,True,2025-03-13
SUB-0922,CUST-0922,Enterprise,799.0,Active,False,2025-04-18
SUB-0923,CUST-0923,Pro,199.0,Active,True,2025-07-01
SUB-0924,CUST-0924,Enterprise,799.0,Active,True,2025-02-28
SUB-0925,CUST-0925,Pro,199.0,Active,True,2025-06-14
SUB-0926,CUST-0926,Enterprise,799.0,Active,True,2025-01-12
SUB-0927,CUST-0927,Pro,199.0,Active,True,2025-05-05
SUB-0928,CUST-0928,Pro,199.0,Active,True,2025-09-23
SUB-0929,CUST-0929,Enterprise,799.0,Active,True,2025-07-10
SUB-0930,CUST-0930,Pro,199.0,Active,True,2025-07-18
SUB-0931,CUST-0931,Enterprise,799.0,Active,False,2025-03-22
SUB-0932,CUST-0932,Pro,199.0,Active,True,2025-03-06
SUB-0933,CUST-0933,Pro,199.0,Active,True,2025-06-15
SUB-0934,CUST-0934,Pro,199.0,Active,True,2025-08-29
SUB-0935,CUST-0935,Enterprise,799.0,Active,True,2025-07-04
SUB-0936,CUST-0936,Pro,199.0,Active,True,2025-05-28
SUB-0937,CUST-0937,Starter,49.0,Active,True,2025-09-02
SUB-0938,CUST-0938,Starter,49.0,Active,True,2025-05-23
SUB-0939,CUST-0939,Enterprise,799.0,Active,True,2025-05-29
SUB-0940,CUST-0940,Enterprise,799.0,Active,True,2025-03-16
SUB-0941,CUST-0941,Pro,199.0,Active,True,2025-01-11
SUB-0942,CUST-0942,Pro,199.0,Active,True,2025-08-01
SUB-0943,CUST-0943,Pro,199.0,Active,True,2025-10-17
SUB-0944,CUST-0944,Pro,199.0,Active,True,2025-01-27
SUB-0945,CUST-0945,Pro,199.0,Canceled,False,2025-08-30
SUB-0946,CUST-0946,Starter,49.0,Active,True,2025-05-14
SUB-0947,CUST-0947,Enterprise,799.0,Active,True,2025-10-03
SUB-0948,CUST-0948,Starter,49.0,Active,True,2025-02-11
SUB-0949,CUST-0949,Starter,49.0,Active,True,2025-04-01
SUB-0950,CUST-0950,Starter,49.0,Canceled,False,2025-07-20
SUB-0951,CUST-0951,Enterprise,799.0,Active,True,2025-10-01
SUB-0952,CUST-0952,Starter,49.0,Active,True,2025-08-13
SUB-0953,CUST-0953,Starter,49.0,Active,True,2025-10-18
SUB-0954,CUST-0954,Starter,49.0,Active,True,2025-05-24
SUB-0955,CUST-0955,Pro,199.0,Active,True,2025-09-17
SUB-0956,CUST-0956,Starter,49.0,Active,True,2025-08-19
SUB-0957,CUST-0957,Enterprise,799.0,Active,True,2025-08-23
SUB-0958,CUST-0958,Starter,49.0,Active,True,2025-03-06
SUB-0959,CUST-0959,Pro,199.0,Canceled,False,2025-07-28
SUB-0960,CUST-0960,Starter,49.0,Active,False,2025-07-04
SUB-0961,CUST-0961,Pro,199.0,Active,True,2025-04-03
SUB-0962,CUST-0962,Pro,199.0,Active,False,2025-05-19
SUB-0963,CUST-0963,Enterprise,799.0,Active,False,2025-10-09
SUB-0964,CUST-0964,Starter,49.0,Active,True,2025-02-03
SUB-0965,CUST-0965,Pro,199.0,Active,True,2025-06-07
SUB-0966,CUST-0966,Pro,199.0,Active,True,2025-06-21
SUB-0967,CUST-0967,Starter,49.0,Canceled,False,2025-02-06
SUB-0968,CUST-0968,Starter,49.0,Active,True,2025-01-02
SUB-0969,CUST-0969,Starter,49.0,Active,True,2025-10-22
SUB-0970,CUST-0970,Starter,49.0,Active,True,2025-07-28
SUB-0971,CUST-0971,Starter,49.0,Active,True,2025-01-07
SUB-0972,CUST-0972,Starter,49.0,Active,True,2025-09-19
SUB-0973,CUST-0973,Pro,199.0,Active,True,2025-03-19
SUB-0974,CUST-0974,Starter,49.0,Active,True,2025-07-11
SUB-0975,CUST-0975,Starter,49.0,Active,False,2025-09-02
SUB-0976,CUST-0976,Pro,199.0,Active,True,2025-08-31
SUB-0977,CUST-0977,Enterprise,799.0,Active,True,2025-01-03
SUB-0978,CUST-0978,Pro,199.0,Active,True,2025-05-05
SUB-0979,CUST-0979,Starter,49.0,Active,True,2025-09-09
SUB-0980,CUST-0980,Pro,199.0,Active,True,2025-10-03
SUB-0981,CUST-0981,Pro,199.0,Canceled,False,2025-10-28
SUB-0982,CUST-0982,Pro,199.0,Active,True,2025-01-08
SUB-0983,CUST-0983,Enterprise,799.0,Canceled,False,2025-06-20
SUB-0984,CUST-0984,Pro,199.0,Active,False,2025-06-11
SUB-0985,CUST-0985,Enterprise,799.0,Active,True,2025-04-15
SUB-0986,CUST-0986,Starter,49.0,Active,True,2025-06-13
SUB-0987,CUST-0987,Enterprise,799.0,Active,True,2025-08-09
SUB-0988,CUST-0988,Pro,199.0,Active,True,2025-03-13
SUB-0989,CUST-0989,Pro,199.0,Active,True,2025-07-09
SUB-0990,CUST-0990,Starter,49.0,Active,True,2025-02-09
SUB-0991,CUST-0991,Starter,49.0,Active,True,2025-10-05
SUB-0992,CUST-0992,Pro,199.0,Active,True,2025-08-30
SUB-0993,CUST-0993,Starter,49.0,Active,True,2025-04-30
SUB-0994,CUST-0994,Enterprise,799.0,Active,True,2025-09-04
SUB-0995,CUST-0995,Enterprise,799.0,Canceled,False,2025-02-20
SUB-0996,CUST-0996,Starter,49.0,Active,True,2025-09-22
SUB-0997,CUST-0997,Enterprise,799.0,Active,True,2025-07-28
SUB-0998,CUST-0998,Enterprise,799.0,Active,True,2025-02-19
SUB-0999,CUST-0999,Starter,49.0,Active,True,2025-10-15
SUB-1000,CUST-1000,Enterprise,799.0,Active,False,2025-04-23
