order_id,customer_id,amount,order_date
1316,36,13.6,2025-02-24 19:00:00
1317,84,348.94,2025-02-24 20:00:00
1318,452,334.06,2025-02-24 21:00:00
1319,775,28.82,2025-02-24 22:00:00
1320,385,190.44,2025-02-24 23:00:00
1321,172,489.73,2025-02-25 00:00:00
1322,376,216.16,2025-02-25 01:00:00
1323,685,255.95,2025-02-25 02:00:00
1324,362,455.87,2025-02-25 03:00:00
1325,559,361.46,2025-02-25 04:00:00
1326,141,295.21,2025-02-25 05:00:00
1327,118,400.92,2025-02-25 06:00:00
1328,277,433.54,2025-02-25 07:00:00
1329,726,233.88,2025-02-25 08:00:00
1330,220,242.8,2025-02-25 09:00:00
1331,26,199.16,2025-02-25 10:00:00
1332,521,483.69,2025-02-25 11:00:00
1333,783,351.61,2025-02-25 12:00:00
1334,10,50.78,2025-02-25 13:00:00
1335,378,432.85,2025-02-25 14:00:00
1336,633,245.47,2025-02-25 15:00:00
1337,637,43.69,2025-02-25 16:00:00
1338,682,279.36,2025-02-25 17:00:00
1339,584,214.41,2025-02-25 18:00:00
1340,152,440.1,2025-02-25 19:00:00
1341,720,109.96,2025-02-25 20:00:00
1342,49,414.97,2025-02-25 21:00:00
1343,154,283.27,2025-02-25 22:00:00
1344,293,36.76,2025-02-25 23:00:00
1345,580,486.2,2025-02-26 00:00:00
1346,50,261.18,2025-02-26 01:00:00
1347,664,152.53,2025-02-26 02:00:00
1348,531,240.01,2025-02-26 03:00:00
1349,612,430.35,2025-02-26 04:00:00
1350,60,159.4,2025-02-26 05:00:00
1351,167,104.41,2025-02-26 06:00:00
1352,202,73.24,2025-02-26 07:00:00
1353,146,155.95,2025-02-26 08:00:00
1354,676,392.22,2025-02-26 09:00:00
1355,439,241.1,2025-02-26 10:00:00
1356,242,121.47,2025-02-26 11:00:00
1357,581,91.43,2025-02-26 12:00:00
1358,687,173.04,2025-02-26 13:00:00
1359,561,470.56,2025-02-26 14:00:00
1360,483,178.08,2025-02-26 15:00:00
1361,108,494.18,2025-02-26 16:00:00
1362,226,247.76,2025-02-26 17:00:00
1363,673,97.79,2025-02-26 18:00:00
1364,631,446.66,2025-02-26 19:00:00
1365,661,235.57,2025-02-26 20:00:00
1366,662,357.74,2025-02-26 21:00:00
1367,432,492.02,2025-02-26 22:00:00
1368,655,34.59,2025-02-26 23:00:00
1369,419,57.38,2025-02-27 00:00:00
1370,455,363.02,2025-02-27 01:00:00
1371,160,148.09,2025-02-27 02:00:00
1372,523,100.31,2025-02-27 03:00:00
1373,650,29.29,2025-02-27 04:00:00
1374,590,20.7,2025-02-27 05:00:00
1375,77,389.5,2025-02-27 06:00:00
1376,509,75.87,2025-02-27 07:00:00
1377,441,239.18,2025-02-27 08:00:00
1378,254,306.89,2025-02-27 09:00:00
1379,770,219.89,2025-02-27 10:00:00
1380,320,23.28,2025-02-27 11:00:00
1381,263,393.92,2025-02-27 12:00:00
1382,597,15.15,2025-02-27 13:00:00
1383,658,383.33,2025-02-27 14:00:00
1384,554,447.72,2025-02-27 15:00:00
1385,374,222.09,2025-02-27 16:00:00
1386,637,272.42,2025-02-27 17:00:00
1387,167,243.72,2025-02-27 18:00:00
1388,753,200.71,2025-02-27 19:00:00
1389,459,444.84,2025-02-27 20:00:00
1390,280,448.03,2025-02-27 21:00:00
1391,700,174.55,2025-02-27 22:00:00
1392,302,311.38,2025-02-27 23:00:00
1393,531,464.18,2025-02-28 00:00:00
1394,580,481.41,2025-02-28 01:00:00
1395,218,259.39,2025-02-28 02:00:00
1396,102,231.88,2025-02-28 03:00:00
1397,554,146.56,2025-02-28 04:00:00
1398,288,479.85,2025-02-28 05:00:00
1399,167,79.98,2025-02-28 06:00:00
1400,621,294.12,2025-02-28 07:00:00
1401,36,148.45,2025-02-28 08:00:00
1402,744,146.71,2025-02-28 09:00:00
1403,741,208.43,2025-02-28 10:00:00
1404,353,499.41,2025-02-28 11:00:00
1405,676,36.93,2025-02-28 12:00:00
1406,73,293.49,2025-02-28 13:00:00
1407,648,50.46,2025-02-28 14:00:00
1408,353,85.72,2025-02-28 15:00:00
1409,70,225.39,2025-02-28 16:00:00
1410,425,260.13,2025-02-28 17:00:00
1411,708,136.81,2025-02-28 18:00:00
1412,781,165.06,2025-02-28 19:00:00
1413,561,52.61,2025-02-28 20:00:00
1414,642,158.58,2025-02-28 21:00:00
1415,517,483.61,2025-02-28 22:00:00
1416,428,472.91,2025-02-28 23:00:00
1417,539,174.09,2025-03-01 00:00:00
1418,160,289.72,2025-03-01 01:00:00
1419,149,455.7,2025-03-01 02:00:00
1420,776,13.03,2025-03-01 03:00:00
1421,230,407.23,2025-03-01 04:00:00
1422,712,474.7,2025-03-01 05:00:00
1423,562,54.75,2025-03-01 06:00:00
1424,67,89.11,2025-03-01 07:00:00
1425,381,480.77,2025-03-01 08:00:00
1426,58,273.39,2025-03-01 09:00:00
1427,259,16.96,2025-03-01 10:00:00
1428,342,136.24,2025-03-01 11:00:00
1429,130,230.47,2025-03-01 12:00:00
1430,727,349.53,2025-03-01 13:00:00
1431,172,369.25,2025-03-01 14:00:00
1432,770,497.76,2025-03-01 15:00:00
1433,614,150.88,2025-03-01 16:00:00
1434,209,273.73,2025-03-01 17:00:00
1435,354,271.33,2025-03-01 18:00:00
1436,471,208.77,2025-03-01 19:00:00
1437,798,92.89,2025-03-01 20:00:00
1438,116,488.95,2025-03-01 21:00:00
1439,264,428.13,2025-03-01 22:00:00
1440,662,254.18,2025-03-01 23:00:00
1441,442,305.59,2025-03-02 00:00:00
1442,548,121.36,2025-03-02 01:00:00
1443,453,276.46,2025-03-02 02:00:00
1444,477,350.54,2025-03-02 03:00:00
1445,287,262.43,2025-03-02 04:00:00
1446,303,495.24,2025-03-02 05:00:00
1447,311,309.56,2025-03-02 06:00:00
1448,208,191.78,2025-03-02 07:00:00
1449,618,388.35,2025-03-02 08:00:00
1450,446,93.53,2025-03-02 09:00:00
1451,670,198.41,2025-03-02 10:00:00
1452,633,180.01,2025-03-02 11:00:00
1453,55,221.59,2025-03-02 12:00:00
1454,12,393.07,2025-03-02 13:00:00
1455,657,247.24,2025-03-02 14:00:00
1456,400,399.07,2025-03-02 15:00:00
1457,648,292.48,2025-03-02 16:00:00
1458,515,177.61,2025-03-02 17:00:00
1459,656,406.89,2025-03-02 18:00:00
1460,542,126.76,2025-03-02 19:00:00
1461,237,119.95,2025-03-02 20:00:00
1462,279,257.21,2025-03-02 21:00:00
1463,348,137.82,2025-03-02 22:00:00
1464,627,14.45,2025-03-02 23:00:00
1465,104,327.67,2025-03-03 00:00:00
1466,630,260.44,2025-03-03 01:00:00
1467,517,228.3,2025-03-03 02:00:00
1468,248,483.81,2025-03-03 03:00:00
1469,364,289.89,2025-03-03 04:00:00
1470,321,433.08,2025-03-03 05:00:00
1471,633,78.33,2025-03-03 06:00:00
1472,286,288.91,2025-03-03 07:00:00
1473,149,435.31,2025-03-03 08:00:00
1474,84,295.72,2025-03-03 09:00:00
1475,406,361.83,2025-03-03 10:00:00
1476,456,192.3,2025-03-03 11:00:00
1477,743,55.3,2025-03-03 12:00:00
1478,800,234.37,2025-03-03 13:00:00
1479,161,203.29,2025-03-03 14:00:00
1480,784,434.86,2025-03-03 15:00:00
1481,460,129.56,2025-03-03 16:00:00
1482,550,483.7,2025-03-03 17:00:00
1483,500,479.49,2025-03-03 18:00:00
1484,738,131.34,2025-03-03 19:00:00
1485,509,180.55,2025-03-03 20:00:00
1486,654,448.82,2025-03-03 21:00:00
1487,481,483.64,2025-03-03 22:00:00
1488,663,227.29,2025-03-03 23:00:00
1489,114,167.29,2025-03-04 00:00:00
1490,749,267.79,2025-03-04 01:00:00
1491,578,347.01,2025-03-04 02:00:00
1492,361,144.0,2025-03-04 03:00:00
1493,341,370.87,2025-03-04 04:00:00
1494,770,35.31,2025-03-04 05:00:00
1495,761,34.15,2025-03-04 06:00:00
1496,449,199.28,2025-03-04 07:00:00
1497,180,183.2,2025-03-04 08:00:00
1498,702,164.66,2025-03-04 09:00:00
1499,407,250.6,2025-03-04 10:00:00
1500,666,167.16,2025-03-04 11:00:00
1501,196,104.21,2025-03-04 12:00:00
1502,466,161.64,2025-03-04 13:00:00
1503,311,487.7,2025-03-04 14:00:00
1504,262,211.45,2025-03-04 15:00:00
1505,419,227.91,2025-03-04 16:00:00
1506,406,292.51,2025-03-04 17:00:00
1507,143,491.84,2025-03-04 18:00:00
1508,342,128.38,2025-03-04 19:00:00
1509,316,343.83,2025-03-04 20:00:00
1510,101,360.83,2025-03-04 21:00:00
1511,244,307.59,2025-03-04 22:00:00
1512,490,53.4,2025-03-04 23:00:00
1513,12,341.67,2025-03-05 00:00:00
1514,239,41.41,2025-03-05 01:00:00
1515,561,302.11,2025-03-05 02:00:00
1516,42,372.39,2025-03-05 03:00:00
1517,678,113.38,2025-03-05 04:00:00
1518,594,422.39,2025-03-05 05:00:00
1519,429,24.87,2025-03-05 06:00:00
1520,158,423.47,2025-03-05 07:00:00
1521,216,235.56,2025-03-05 08:00:00
1522,670,116.62,2025-03-05 09:00:00
1523,462,75.55,2025-03-05 10:00:00
1524,134,477.12,2025-03-05 11:00:00
1525,67,45.61,2025-03-05 12:00:00
1526,7,107.56,2025-03-05 13:00:00
1527,526,180.43,2025-03-05 14:00:00
1528,73,313.92,2025-03-05 15:00:00
1529,399,276.95,2025-03-05 16:00:00
1530,405,71.57,2025-03-05 17:00:00
1531,675,151.97,2025-03-05 18:00:00
1532,578,126.99,2025-03-05 19:00:00
1533,130,114.64,2025-03-05 20:00:00
1534,466,211.46,2025-03-05 21:00:00
1535,206,354.98,2025-03-05 22:00:00
1536,788,116.55,2025-03-05 23:00:00
1537,768,189.67,2025-03-06 00:00:00
1538,266,201.55,2025-03-06 01:00:00
1539,537,488.46,2025-03-06 02:00:00
1540,793,477.79,2025-03-06 03:00:00
1541,253,402.07,2025-03-06 04:00:00
1542,289,128.41,2025-03-06 05:00:00
1543,164,43.34,2025-03-06 06:00:00
1544,95,165.28,2025-03-06 07:00:00
1545,782,140.73,2025-03-06 08:00:00
1546,110,257.9,2025-03-06 09:00:00
1547,336,391.09,2025-03-06 10:00:00
1548,238,430.58,2025-03-06 11:00:00
1549,381,423.98,2025-03-06 12:00:00
1550,436,186.24,2025-03-06 13:00:00
1551,483,346.74,2025-03-06 14:00:00
1552,25,163.29,2025-03-06 15:00:00
1553,653,39.84,2025-03-06 16:00:00
1554,117,353.77,2025-03-06 17:00:00
1555,482,14.82,2025-03-06 18:00:00
1556,392,210.5,2025-03-06 19:00:00
1557,537,171.4,2025-03-06 20:00:00
1558,79,349.75,2025-03-06 21:00:00
1559,580,385.46,2025-03-06 22:00:00
1560,173,159.01,2025-03-06 23:00:00
1561,12,407.7,2025-03-07 00:00:00
1562,800,154.02,2025-03-07 01:00:00
1563,128,228.7,2025-03-07 02:00:00
1564,608,366.24,2025-03-07 03:00:00
1565,92,349.53,2025-03-07 04:00:00
1566,653,493.81,2025-03-07 05:00:00
1567,543,120.33,2025-03-07 06:00:00
1568,532,334.54,2025-03-07 07:00:00
1569,658,308.74,2025-03-07 08:00:00
1570,447,458.4,2025-03-07 09:00:00
1571,390,86.62,2025-03-07 10:00:00
1572,672,378.38,2025-03-07 11:00:00
1573,43,288.45,2025-03-07 12:00:00
1574,254,144.59,2025-03-07 13:00:00
1575,130,242.47,2025-03-07 14:00:00
1576,60,173.55,2025-03-07 15:00:00
1577,663,293.86,2025-03-07 16:00:00
1578,467,445.61,2025-03-07 17:00:00
1579,287,288.96,2025-03-07 18:00:00
1580,517,319.54,2025-03-07 19:00:00
1581,467,264.19,2025-03-07 20:00:00
1582,778,35.07,2025-03-07 21:00:00
1583,345,124.1,2025-03-07 22:00:00
1584,642,251.08,2025-03-07 23:00:00
1585,382,162.02,2025-03-08 00:00:00
1586,779,99.06,2025-03-08 01:00:00
1587,690,257.03,2025-03-08 02:00:00
1588,253,168.18,2025-03-08 03:00:00
1589,56,136.47,2025-03-08 04:00:00
1590,463,237.35,2025-03-08 05:00:00
1591,457,75.31,2025-03-08 06:00:00
1592,83,464.6,2025-03-08 07:00:00
1593,99,435.17,2025-03-08 08:00:00
1594,149,356.73,2025-03-08 09:00:00
1595,329,62.04,2025-03-08 10:00:00
1596,156,390.18,2025-03-08 11:00:00
1597,190,405.9,2025-03-08 12:00:00
1598,494,386.2,2025-03-08 13:00:00
1599,263,65.84,2025-03-08 14:00:00
1600,80,325.51,2025-03-08 15:00:00
1601,400,418.82,2025-03-08 16:00:00
1602,764,292.9,2025-03-08 17:00:00
1603,609,326.74,2025-03-08 18:00:00
1604,260,234.6,2025-03-08 19:00:00
1605,772,269.07,2025-03-08 20:00:00
1606,615,26.84,2025-03-08 21:00:00
1607,552,323.09,2025-03-08 22:00:00
1608,785,49.91,2025-03-08 23:00:00
1609,101,223.16,2025-03-09 00:00:00
1610,359,153.4,2025-03-09 01:00:00
1611,380,277.26,2025-03-09 02:00:00
1612,221,75.37,2025-03-09 03:00:00
1613,420,348.91,2025-03-09 04:00:00
1614,124,399.56,2025-03-09 05:00:00
1615,422,90.04,2025-03-09 06:00:00
1616,231,61.11,2025-03-09 07:00:00
1617,690,81.3,2025-03-09 08:00:00
1618,63,439.79,2025-03-09 09:00:00
1619,485,268.81,2025-03-09 10:00:00
1620,628,238.96,2025-03-09 11:00:00
1621,703,62.29,2025-03-09 12:00:00
1622,574,328.28,2025-03-09 13:00:00
1623,768,435.32,2025-03-09 14:00:00
1624,483,415.81,2025-03-09 15:00:00
1625,519,316.77,2025-03-09 16:00:00
1626,155,46.89,2025-03-09 17:00:00
1627,92,65.07,2025-03-09 18:00:00
1628,526,34.16,2025-03-09 19:00:00
1629,455,136.16,2025-03-09 20:00:00
1630,741,76.47,2025-03-09 21:00:00
1631,598,137.42,2025-03-09 22:00:00
1632,645,198.68,2025-03-09 23:00:00
1633,510,472.06,2025-03-10 00:00:00
1634,183,309.08,2025-03-10 01:00:00
1635,386,419.14,2025-03-10 02:00:00
1636,574,358.07,2025-03-10 03:00:00
1637,731,65.13,2025-03-10 04:00:00
1638,405,370.6,2025-03-10 05:00:00
1639,246,144.8,2025-03-10 06:00:00
1640,742,323.16,2025-03-10 07:00:00
1641,591,177.07,2025-03-10 08:00:00
1642,661,498.86,2025-03-10 09:00:00
1643,650,139.14,2025-03-10 10:00:00
1644,471,146.77,2025-03-10 11:00:00
1645,423,466.03,2025-03-10 12:00:00
1646,65,22.08,2025-03-10 13:00:00
1647,13,351.38,2025-03-10 14:00:00
1648,213,365.41,2025-03-10 15:00:00
1649,242,419.83,2025-03-10 16:00:00
1650,493,487.48,2025-03-10 17:00:00
1651,213,488.04,2025-03-10 18:00:00
1652,693,41.99,2025-03-10 19:00:00
1653,338,412.7,2025-03-10 20:00:00
1654,173,326.69,2025-03-10 21:00:00
1655,672,327.2,2025-03-10 22:00:00
1656,164,72.89,2025-03-10 23:00:00
1657,465,328.59,2025-03-11 00:00:00
1658,497,491.42,2025-03-11 01:00:00
1659,700,456.79,2025-03-11 02:00:00
1660,395,225.17,2025-03-11 03:00:00
1661,703,29.57,2025-03-11 04:00:00
1662,308,187.52,2025-03-11 05:00:00
1663,768,414.93,2025-03-11 06:00:00
1664,183,353.73,2025-03-11 07:00:00
1665,629,235.08,2025-03-11 08:00:00
1666,794,37.0,2025-03-11 09:00:00
1667,510,219.18,2025-03-11 10:00:00
1668,708,239.82,2025-03-11 11:00:00
1669,546,464.99,2025-03-11 12:00:00
1670,564,324.13,2025-03-11 13:00:00
1671,624,162.71,2025-03-11 14:00:00
1672,764,267.41,2025-03-11 15:00:00
1673,594,42.37,2025-03-11 16:00:00
1674,744,486.56,2025-03-11 17:00:00
1675,227,186.43,2025-03-11 18:00:00
1676,745,244.16,2025-03-11 19:00:00
1677,733,184.09,2025-03-11 20:00:00
1678,436,344.43,2025-03-11 21:00:00
1679,422,334.49,2025-03-11 22:00:00
1680,554,360.51,2025-03-11 23:00:00
1681,21,141.39,2025-03-12 00:00:00
1682,554,164.68,2025-03-12 01:00:00
1683,397,71.37,2025-03-12 02:00:00
1684,625,331.2,2025-03-12 03:00:00
1685,105,29.5,2025-03-12 04:00:00
1686,192,302.86,2025-03-12 05:00:00
1687,17,436.15,2025-03-12 06:00:00
1688,120,446.51,2025-03-12 07:00:00
1689,393,230.03,2025-03-12 08:00:00
1690,425,235.06,2025-03-12 09:00:00
1691,129,47.71,2025-03-12 10:00:00
1692,130,338.67,2025-03-12 11:00:00
1693,572,412.42,2025-03-12 12:00:00
1694,560,129.88,2025-03-12 13:00:00
1695,29,216.44,2025-03-12 14:00:00
1696,97,421.03,2025-03-12 15:00:00
1697,10,439.79,2025-03-12 16:00:00
1698,242,129.16,2025-03-12 17:00:00
1699,232,279.78,2025-03-12 18:00:00
1700,789,104.32,2025-03-12 19:00:00
1701,284,59.92,2025-03-12 20:00:00
1702,715,456.45,2025-03-12 21:00:00
1703,759,412.05,2025-03-12 22:00:00
1704,776,382.42,2025-03-12 23:00:00
1705,726,33.9,2025-03-13 00:00:00
1706,200,423.43,2025-03-13 01:00:00
1707,79,224.64,2025-03-13 02:00:00
1708,173,177.77,2025-03-13 03:00:00
1709,467,277.77,2025-03-13 04:00:00
1710,581,54.76,2025-03-13 05:00:00
1711,416,380.76,2025-03-13 06:00:00
1712,449,295.39,2025-03-13 07:00:00
1713,87,101.43,2025-03-13 08:00:00
1714,101,102.23,2025-03-13 09:00:00
1715,8,100.28,2025-03-13 10:00:00
1716,200,37.93,2025-03-13 11:00:00
1717,505,298.02,2025-03-13 12:00:00
1718,87,421.77,2025-03-13 13:00:00
1719,43,18.57,2025-03-13 14:00:00
1720,385,34.01,2025-03-13 15:00:00
1721,621,290.66,2025-03-13 16:00:00
1722,435,411.55,2025-03-13 17:00:00
1723,408,170.1,2025-03-13 18:00:00
1724,483,181.31,2025-03-13 19:00:00
1725,664,302.21,2025-03-13 20:00:00
1726,17,144.36,2025-03-13 21:00:00
1727,645,23.04,2025-03-13 22:00:00
1728,148,370.26,2025-03-13 23:00:00
1729,277,316.57,2025-03-14 00:00:00
1730,232,294.57,2025-03-14 01:00:00
1731,366,373.43,2025-03-14 02:00:00
1732,228,340.86,2025-03-14 03:00:00
1733,651,110.88,2025-03-14 04:00:00
1734,436,182.72,2025-03-14 05:00:00
1735,399,71.79,2025-03-14 06:00:00
1736,211,73.63,2025-03-14 07:00:00
1737,391,341.34,2025-03-14 08:00:00
1738,499,430.71,2025-03-14 09:00:00
1739,540,481.74,2025-03-14 10:00:00
1740,563,317.89,2025-03-14 11:00:00
1741,491,100.21,2025-03-14 12:00:00
1742,442,61.77,2025-03-14 13:00:00
1743,261,408.3,2025-03-14 14:00:00
1744,773,293.59,2025-03-14 15:00:00
1745,350,312.96,2025-03-14 16:00:00
1746,352,392.92,2025-03-14 17:00:00
1747,520,354.61,2025-03-14 18:00:00
1748,320,418.88,2025-03-14 19:00:00
1749,138,37.54,2025-03-14 20:00:00
1750,550,376.29,2025-03-14 21:00:00
1751,623,426.92,2025-03-14 22:00:00
1752,368,150.21,2025-03-14 23:00:00
1753,220,323.82,2025-03-15 00:00:00
1754,337,163.94,2025-03-15 01:00:00
1755,223,479.41,2025-03-15 02:00:00
1756,648,26.38,2025-03-15 03:00:00
1757,768,294.1,2025-03-15 04:00:00
1758,360,91.59,2025-03-15 05:00:00
1759,329,358.99,2025-03-15 06:00:00
1760,463,96.19,2025-03-15 07:00:00
1761,561,125.34,2025-03-15 08:00:00
1762,382,252.24,2025-03-15 09:00:00
1763,590,458.27,2025-03-15 10:00:00
1764,617,113.74,2025-03-15 11:00:00
1765,169,80.68,2025-03-15 12:00:00
1766,217,381.9,2025-03-15 13:00:00
1767,378,255.3,2025-03-15 14:00:00
1768,119,456.77,2025-03-15 15:00:00
1769,190,81.84,2025-03-15 16:00:00
1770,767,326.5,2025-03-15 17:00:00
1771,370,124.11,2025-03-15 18:00:00
1772,778,86.81,2025-03-15 19:00:00
1773,149,344.88,2025-03-15 20:00:00
1774,676,300.91,2025-03-15 21:00:00
1775,652,379.87,2025-03-15 22:00:00
1776,488,161.64,2025-03-15 23:00:00
1777,770,229.51,2025-03-16 00:00:00
1778,374,208.68,2025-03-16 01:00:00
1779,781,492.2,2025-03-16 02:00:00
1780,693,153.2,2025-03-16 03:00:00
1781,160,154.46,2025-03-16 04:00:00
1782,351,183.73,2025-03-16 05:00:00
1783,288,286.65,2025-03-16 06:00:00
1784,288,133.64,2025-03-16 07:00:00
1785,226,458.49,2025-03-16 08:00:00
1786,523,140.19,2025-03-16 09:00:00
1787,522,448.95,2025-03-16 10:00:00
1788,783,60.7,2025-03-16 11:00:00
1789,273,331.72,2025-03-16 12:00:00
1790,402,454.42,2025-03-16 13:00:00
1791,183,92.69,2025-03-16 14:00:00
1792,665,484.48,2025-03-16 15:00:00
1793,488,231.91,2025-03-16 16:00:00
1794,124,473.4,2025-03-16 17:00:00
1795,626,341.64,2025-03-16 18:00:00
1796,790,157.78,2025-03-16 19:00:00
1797,414,102.27,2025-03-16 20:00:00
1798,725,158.83,2025-03-16 21:00:00
1799,172,55.58,2025-03-16 22:00:00
1800,288,80.5,2025-03-16 23:00:00
1801,435,61.28,2025-03-17 00:00:00
1802,686,217.24,2025-03-17 01:00:00
1803,113,399.83,2025-03-17 02:00:00
1804,122,79.28,2025-03-17 03:00:00
1805,544,73.86,2025-03-17 04:00:00
1806,222,325.28,2025-03-17 05:00:00
1807,631,106.62,2025-03-17 06:00:00
1808,39,57.83,2025-03-17 07:00:00
1809,497,91.76,2025-03-17 08:00:00
1810,780,462.63,2025-03-17 09:00:00
1811,233,412.52,2025-03-17 10:00:00
1812,530,183.49,2025-03-17 11:00:00
1813,149,331.35,2025-03-17 12:00:00
1814,397,273.27,2025-03-17 13:00:00
1815,661,341.79,2025-03-17 14:00:00
1816,638,344.51,2025-03-17 15:00:00
1817,302,318.08,2025-03-17 16:00:00
1818,360,140.39,2025-03-17 17:00:00
1819,238,29.11,2025-03-17 18:00:00
1820,647,233.23,2025-03-17 19:00:00
1821,663,446.58,2025-03-17 20:00:00
1822,236,289.05,2025-03-17 21:00:00
1823,736,417.87,2025-03-17 22:00:00
1824,203,495.9,2025-03-17 23:00:00
1825,256,90.17,2025-03-18 00:00:00
1826,598,348.97,2025-03-18 01:00:00
1827,662,340.4,2025-03-18 02:00:00
1828,235,490.18,2025-03-18 03:00:00
1829,345,492.94,2025-03-18 04:00:00
1830,534,346.47,2025-03-18 05:00:00
1831,797,129.37,2025-03-18 06:00:00
1832,781,401.29,2025-03-18 07:00:00
1833,466,62.44,2025-03-18 08:00:00
1834,770,392.54,2025-03-18 09:00:00
1835,541,456.0,2025-03-18 10:00:00
1836,213,197.59,2025-03-18 11:00:00
1837,463,319.01,2025-03-18 12:00:00
1838,436,220.77,2025-03-18 13:00:00
1839,283,224.5,2025-03-18 14:00:00
1840,562,162.08,2025-03-18 15:00:00
1841,607,383.44,2025-03-18 16:00:00
1842,463,468.73,2025-03-18 17:00:00
1843,407,470.97,2025-03-18 18:00:00
1844,88,95.64,2025-03-18 19:00:00
1845,44,438.62,2025-03-18 20:00:00
1846,461,371.34,2025-03-18 21:00:00
1847,278,133.89,2025-03-18 22:00:00
1848,683,42.97,2025-03-18 23:00:00
1849,421,141.32,2025-03-19 00:00:00
1850,701,456.98,2025-03-19 01:00:00
1851,353,320.26,2025-03-19 02:00:00
1852,696,363.32,2025-03-19 03:00:00
1853,515,136.0,2025-03-19 04:00:00
1854,703,362.5,2025-03-19 05:00:00
1855,630,23.78,2025-03-19 06:00:00
1856,19,193.91,2025-03-19 07:00:00
1857,23,317.11,2025-03-19 08:00:00
1858,413,81.59,2025-03-19 09:00:00
1859,30,413.27,2025-03-19 10:00:00
1860,108,125.17,2025-03-19 11:00:00
1861,367,329.62,2025-03-19 12:00:00
1862,281,208.55,2025-03-19 13:00:00
1863,128,302.06,2025-03-19 14:00:00
1864,229,62.65,2025-03-19 15:00:00
1865,111,18.29,2025-03-19 16:00:00
1866,136,455.69,2025-03-19 17:00:00
1867,362,142.12,2025-03-19 18:00:00
1868,186,411.64,2025-03-19 19:00:00
1869,656,499.68,2025-03-19 20:00:00
1870,584,113.6,2025-03-19 21:00:00
1871,129,139.93,2025-03-19 22:00:00
1872,261,334.8,2025-03-19 23:00:00
1873,515,483.07,2025-03-20 00:00:00
1874,449,458.75,2025-03-20 01:00:00
1875,104,256.41,2025-03-20 02:00:00
1876,483,399.6,2025-03-20 03:00:00
1877,224,76.52,2025-03-20 04:00:00
1878,491,488.94,2025-03-20 05:00:00
1879,473,482.53,2025-03-20 06:00:00
1880,10,90.23,2025-03-20 07:00:00
1881,405,156.72,2025-03-20 08:00:00
1882,302,59.08,2025-03-20 09:00:00
1883,231,143.14,2025-03-20 10:00:00
1884,731,409.82,2025-03-20 11:00:00
1885,66,195.37,2025-03-20 12:00:00
1886,112,53.31,2025-03-20 13:00:00
1887,13,177.69,2025-03-20 14:00:00
1888,393,490.88,2025-03-20 15:00:00
1889,500,318.54,2025-03-20 16:00:00
1890,598,213.92,2025-03-20 17:00:00
1891,234,91.6,2025-03-20 18:00:00
1892,602,493.23,2025-03-20 19:00:00
1893,314,412.22,2025-03-20 20:00:00
1894,566,147.92,2025-03-20 21:00:00
1895,12,44.33,2025-03-20 22:00:00
1896,209,37.75,2025-03-20 23:00:00
1897,14,68.99,2025-03-21 00:00:00
1898,633,294.58,2025-03-21 01:00:00
1899,418,465.09,2025-03-21 02:00:00
1900,437,253.4,2025-03-21 03:00:00
1901,377,423.04,2025-03-21 04:00:00
1902,20,228.48,2025-03-21 05:00:00
1903,587,357.21,2025-03-21 06:00:00
1904,755,368.62,2025-03-21 07:00:00
1905,735,95.24,2025-03-21 08:00:00
1906,70,187.0,2025-03-21 09:00:00
1907,211,322.28,2025-03-21 10:00:00
1908,101,44.64,2025-03-21 11:00:00
1909,698,187.15,2025-03-21 12:00:00
1910,132,272.05,2025-03-21 13:00:00
1911,623,498.15,2025-03-21 14:00:00
1912,381,242.52,2025-03-21 15:00:00
1913,132,409.87,2025-03-21 16:00:00
1914,20,221.71,2025-03-21 17:00:00
1915,536,400.23,2025-03-21 18:00:00
1916,227,301.75,2025-03-21 19:00:00
1917,154,444.43,2025-03-21 20:00:00
1918,742,211.36,2025-03-21 21:00:00
1919,469,306.11,2025-03-21 22:00:00
1920,405,318.71,2025-03-21 23:00:00
1921,202,214.52,2025-03-22 00:00:00
1922,38,80.71,2025-03-22 01:00:00
1923,772,55.84,2025-03-22 02:00:00
1924,188,18.17,2025-03-22 03:00:00
1925,57,438.03,2025-03-22 04:00:00
1926,20,125.87,2025-03-22 05:00:00
1927,273,113.64,2025-03-22 06:00:00
1928,119,370.66,2025-03-22 07:00:00
1929,583,166.81,2025-03-22 08:00:00
1930,516,257.96,2025-03-22 09:00:00
1931,221,89.63,2025-03-22 10:00:00
1932,526,480.28,2025-03-22 11:00:00
1933,515,427.27,2025-03-22 12:00:00
1934,728,433.26,2025-03-22 13:00:00
1935,741,209.32,2025-03-22 14:00:00
1936,336,383.56,2025-03-22 15:00:00
1937,698,80.5,2025-03-22 16:00:00
1938,55,14.22,2025-03-22 17:00:00
1939,500,19.79,2025-03-22 18:00:00
1940,766,297.43,2025-03-22 19:00:00
1941,536,233.14,2025-03-22 20:00:00
1942,162,263.83,2025-03-22 21:00:00
1943,670,13.66,2025-03-22 22:00:00
1944,594,217.12,2025-03-22 23:00:00
1945,159,361.85,2025-03-23 00:00:00
1946,188,226.92,2025-03-23 01:00:00
1947,60,368.79,2025-03-23 02:00:00
1948,319,124.18,2025-03-23 03:00:00
1949,211,408.44,2025-03-23 04:00:00
1950,406,298.33,2025-03-23 05:00:00
